Timestamp,kW,kWh
2025-01-08 15:45,377.24,94.310
2025-01-08 16:00,382.20,95.550
2025-01-08 16:15,383.80,95.950
2025-01-08 16:30,371.39,92.849
2025-01-08 16:45,379.61,94.903
2025-01-08 17:00,372.66,93.165
2025-01-08 17:15,381.88,95.469
2025-01-08 17:30,381.72,95.429
2025-01-08 17:45,344.65,86.162
2025-01-08 18:00,284.45,71.113
2025-01-08 18:15,243.03,60.759
2025-01-08 18:30,213.13,53.282
2025-01-08 18:45,154.39,38.597
2025-01-08 19:00,126.42,31.606
2025-01-08 19:15,112.33,28.083
2025-01-08 19:30,118.45,29.613
2025-01-08 19:45,122.97,30.741
2025-01-08 20:00,117.07,29.268
2025-01-08 20:15,127.52,31.880
2025-01-08 20:30,111.62,27.906
2025-01-08 20:45,117.29,29.324
2025-01-08 21:00,124.63,31.157
2025-01-08 21:15,120.03,30.007
2025-01-08 21:30,114.16,28.540
2025-01-08 21:45,128.59,32.147
2025-01-08 22:00,115.24,28.809
2025-01-08 22:15,127.02,31.756
2025-01-08 22:30,121.02,30.255
2025-01-08 22:45,112.72,28.179
2025-01-08 23:00,128.36,32.089
2025-01-08 23:15,124.23,31.057
2025-01-08 23:30,120.27,30.067
2025-01-08 23:45,113.51,28.377
2025-01-09 00:00,117.50,29.376
2025-01-09 00:15,114.06,28.514
2025-01-09 00:30,112.53,28.133
2025-01-09 00:45,113.57,28.393
2025-01-09 01:00,125.58,31.395
2025-01-09 01:15,122.49,30.623
2025-01-09 01:30,113.00,28.249
2025-01-09 01:45,111.79,27.947
2025-01-09 02:00,115.32,28.831
2025-01-09 02:15,115.57,28.893
2025-01-09 02:30,120.89,30.223
2025-01-09 02:45,123.07,30.766
2025-01-09 03:00,117.90,29.476
2025-01-09 03:15,119.44,29.861
2025-01-09 03:30,122.35,30.587
2025-01-09 03:45,114.10,28.524
2025-01-09 04:00,127.55,31.887
2025-01-09 04:15,115.19,28.797
2025-01-09 04:30,120.93,30.232
2025-01-09 04:45,119.76,29.940
2025-01-09 05:00,112.23,28.056
2025-01-09 05:15,118.84,29.711
2025-01-09 05:30,127.98,31.996
2025-01-09 05:45,166.61,41.652
2025-01-09 06:00,209.01,52.253
2025-01-09 06:15,241.47,60.368
2025-01-09 06:30,298.94,74.735
2025-01-09 06:45,339.90,84.976
2025-01-09 07:00,382.96,95.739
2025-01-09 07:15,387.08,96.769
2025-01-09 07:30,385.67,96.417
2025-01-09 07:45,375.38,93.846
2025-01-09 08:00,381.43,95.358
2025-01-09 08:15,374.49,93.623
2025-01-09 08:30,387.19,96.798
2025-01-09 08:45,381.03,95.257
2025-01-09 09:00,382.29,95.573
2025-01-09 09:15,376.00,94.001
2025-01-09 09:30,372.74,93.186
2025-01-09 09:45,374.42,93.605
2025-01-09 10:00,373.85,93.463
2025-01-09 10:15,384.45,96.114
2025-01-09 10:30,376.75,94.186
2025-01-09 10:45,381.84,95.459
2025-01-09 11:00,384.00,95.999
2025-01-09 11:15,382.05,95.512
2025-01-09 11:30,373.41,93.351
2025-01-09 11:45,371.84,92.960
2025-01-09 12:00,377.57,94.394
2025-01-09 12:15,376.72,94.181
2025-01-09 12:30,379.70,94.926
2025-01-09 12:45,384.03,96.008
2025-01-09 13:00,388.75,97.187
2025-01-09 13:15,385.28,96.321
2025-01-09 13:30,387.69,96.924
2025-01-09 13:45,373.71,93.428
2025-01-09 14:00,387.27,96.816
2025-01-09 14:15,378.19,94.546
2025-01-09 14:30,378.89,94.723
2025-01-09 14:45,379.16,94.791
2025-01-09 15:00,380.21,95.052
2025-01-09 15:15,387.19,96.797
2025-01-09 15:30,375.75,93.938
2025-01-09 15:45,380.68,95.171
2025-01-09 16:00,383.86,95.964
2025-01-09 16:15,383.14,95.784
2025-01-09 16:30,387.62,96.904
2025-01-09 16:45,374.77,93.692
2025-01-09 17:00,376.74,94.184
2025-01-09 17:15,385.34,96.334
2025-01-09 17:30,386.80,96.699
2025-01-09 17:45,328.46,82.114
2025-01-09 18:00,300.56,75.140
2025-01-09 18:15,252.95,63.238
2025-01-09 18:30,209.41,52.353
2025-01-09 18:45,162.60,40.650
2025-01-09 19:00,115.83,28.959
2025-01-09 19:15,113.07,28.267
2025-01-09 19:30,124.07,31.018
2025-01-09 19:45,124.55,31.138
2025-01-09 20:00,118.30,29.576
2025-01-09 20:15,113.07,28.268
2025-01-09 20:30,116.84,29.211
2025-01-09 20:45,128.87,32.218
2025-01-09 21:00,125.71,31.427
2025-01-09 21:15,127.08,31.769
2025-01-09 21:30,122.61,30.652
2025-01-09 21:45,128.35,32.088
2025-01-09 22:00,112.08,28.019
2025-01-09 22:15,114.66,28.665
2025-01-09 22:30,126.38,31.594
2025-01-09 22:45,111.87,27.967
2025-01-09 23:00,128.85,32.212
2025-01-09 23:15,126.80,31.699
2025-01-09 23:30,117.87,29.467
2025-01-09 23:45,128.14,32.036
2025-01-10 00:00,114.31,28.577
2025-01-10 00:15,112.23,28.058
2025-01-10 00:30,120.95,30.239
2025-01-10 00:45,120.84,30.211
2025-01-10 01:00,118.41,29.601
2025-01-10 01:15,124.33,31.083
2025-01-10 01:30,123.06,30.764
2025-01-10 01:45,120.46,30.116
2025-01-10 02:00,120.99,30.249
2025-01-10 02:15,112.72,28.180
2025-01-10 02:30,113.23,28.308
2025-01-10 02:45,114.16,28.541
2025-01-10 03:00,112.93,28.234
2025-01-10 03:15,118.15,29.538
2025-01-10 03:30,123.49,30.873
2025-01-10 03:45,126.28,31.571
2025-01-10 04:00,113.05,28.263
2025-01-10 04:15,128.03,32.007
2025-01-10 04:30,114.51,28.628
2025-01-10 04:45,116.99,29.247
2025-01-10 05:00,123.00,30.750
2025-01-10 05:15,115.99,28.998
2025-01-10 05:30,117.97,29.492
2025-01-10 05:45,156.78,39.195
2025-01-10 06:00,201.11,50.278
2025-01-10 06:15,243.12,60.781
2025-01-10 06:30,290.24,72.559
2025-01-10 06:45,338.10,84.524
2025-01-10 07:00,383.01,95.753
2025-01-10 07:15,373.35,93.337
2025-01-10 07:30,383.99,95.997
2025-01-10 07:45,388.58,97.145
2025-01-10 08:00,377.47,94.367
2025-01-10 08:15,373.43,93.358
2025-01-10 08:30,375.13,93.783
2025-01-10 08:45,373.29,93.322
2025-01-10 09:00,376.31,94.077
2025-01-10 09:15,383.89,95.972
2025-01-10 09:30,375.06,93.764
2025-01-10 09:45,375.86,93.964
2025-01-10 10:00,377.62,94.405
2025-01-10 10:15,374.26,93.566
2025-01-10 10:30,384.57,96.143
2025-01-10 10:45,388.79,97.198
2025-01-10 11:00,378.92,94.731
2025-01-10 11:15,383.27,95.818
2025-01-10 11:30,378.71,94.679
2025-01-10 11:45,371.55,92.888
2025-01-10 12:00,381.99,95.497
2025-01-10 12:15,388.77,97.192
2025-01-10 12:30,387.27,96.818
2025-01-10 12:45,388.63,97.156
2025-01-10 13:00,376.02,94.006
2025-01-10 13:15,372.47,93.119
2025-01-10 13:30,379.59,94.897
2025-01-10 13:45,383.40,95.849
2025-01-10 14:00,374.66,93.665
2025-01-10 14:15,381.92,95.480
2025-01-10 14:30,385.83,96.457
2025-01-10 14:45,379.65,94.913
2025-01-10 15:00,378.79,94.698
2025-01-10 15:15,373.82,93.456
2025-01-10 15:30,372.54,93.134
2025-01-10 15:45,381.10,95.275
2025-01-10 16:00,383.29,95.823
2025-01-10 16:15,373.25,93.313
2025-01-10 16:30,373.46,93.366
2025-01-10 16:45,373.32,93.330
2025-01-10 17:00,384.93,96.233
2025-01-10 17:15,382.66,95.664
2025-01-10 17:30,388.15,97.038
2025-01-10 17:45,331.54,82.886
2025-01-10 18:00,288.60,72.149
2025-01-10 18:15,241.22,60.305
2025-01-10 18:30,204.91,51.228
2025-01-10 18:45,171.61,42.901
2025-01-10 19:00,122.29,30.573
2025-01-10 19:15,112.78,28.195
2025-01-10 19:30,112.85,28.212
2025-01-10 19:45,111.10,27.775
2025-01-10 20:00,119.31,29.826
2025-01-10 20:15,128.32,32.079
2025-01-10 20:30,124.64,31.159
2025-01-10 20:45,114.41,28.603
2025-01-10 21:00,125.43,31.357
2025-01-10 21:15,123.27,30.817
2025-01-10 21:30,116.72,29.181
2025-01-10 21:45,119.71,29.928
2025-01-10 22:00,128.68,32.169
2025-01-10 22:15,120.68,30.170
2025-01-10 22:30,111.10,27.774
2025-01-10 22:45,111.48,27.870
2025-01-10 23:00,126.77,31.692
2025-01-10 23:15,127.10,31.776
2025-01-10 23:30,115.11,28.776
2025-01-10 23:45,111.24,27.811
2025-01-11 00:00,116.24,29.060
2025-01-11 00:15,119.59,29.898
2025-01-11 00:30,122.37,30.592
2025-01-11 00:45,115.74,28.935
2025-01-11 01:00,125.64,31.410
2025-01-11 01:15,123.50,30.875
2025-01-11 01:30,117.37,29.343
2025-01-11 01:45,111.19,27.797
2025-01-11 02:00,112.23,28.058
2025-01-11 02:15,116.45,29.111
2025-01-11 02:30,124.82,31.206
2025-01-11 02:45,116.98,29.244
2025-01-11 03:00,127.90,31.976
2025-01-11 03:15,125.23,31.307
2025-01-11 03:30,122.65,30.662
2025-01-11 03:45,114.41,28.602
2025-01-11 04:00,117.11,29.278
2025-01-11 04:15,123.81,30.952
2025-01-11 04:30,111.76,27.940
2025-01-11 04:45,125.68,31.420
2025-01-11 05:00,128.89,32.222
2025-01-11 05:15,119.28,29.819
2025-01-11 05:30,130.42,32.604
2025-01-11 05:45,130.85,32.712
2025-01-11 06:00,119.60,29.900
2025-01-11 06:15,125.19,31.297
2025-01-11 06:30,130.74,32.685
2025-01-11 06:45,124.76,31.191
2025-01-11 07:00,128.04,32.010
2025-01-11 07:15,133.12,33.281
2025-01-11 07:30,129.87,32.467
2025-01-11 07:45,126.85,31.713
2025-01-11 08:00,129.69,32.422
2025-01-11 08:15,132.28,33.070
2025-01-11 08:30,139.14,34.785
2025-01-11 08:45,141.98,35.495
2025-01-11 09:00,142.66,35.666
2025-01-11 09:15,133.91,33.477
2025-01-11 09:30,140.91,35.227
2025-01-11 09:45,141.62,35.405
2025-01-11 10:00,143.40,35.851
2025-01-11 10:15,145.12,36.280
2025-01-11 10:30,156.89,39.223
2025-01-11 10:45,152.61,38.152
2025-01-11 11:00,155.38,38.845
2025-01-11 11:15,153.31,38.327
2025-01-11 11:30,150.05,37.513
2025-01-11 11:45,157.40,39.350
2025-01-11 12:00,149.56,37.390
2025-01-11 12:15,160.76,40.190
2025-01-11 12:30,159.00,39.751
2025-01-11 12:45,152.76,38.191
2025-01-11 13:00,153.13,38.284
2025-01-11 13:15,151.48,37.870
2025-01-11 13:30,154.56,38.639
2025-01-11 13:45,162.84,40.711
2025-01-11 14:00,164.32,41.080
2025-01-11 14:15,163.32,40.829
2025-01-11 14:30,146.74,36.686
2025-01-11 14:45,152.33,38.083
2025-01-11 15:00,147.18,36.794
2025-01-11 15:15,157.21,39.303
2025-01-11 15:30,140.05,35.012
2025-01-11 15:45,139.74,34.934
2025-01-11 16:00,136.33,34.082
2025-01-11 16:15,144.01,36.001
2025-01-11 16:30,145.69,36.424
2025-01-11 16:45,135.04,33.760
2025-01-11 17:00,128.20,32.050
2025-01-11 17:15,125.91,31.476
2025-01-11 17:30,138.26,34.564
2025-01-11 17:45,139.40,34.850
2025-01-11 18:00,124.12,31.031
2025-01-11 18:15,130.00,32.500
2025-01-11 18:30,121.17,30.292
2025-01-11 18:45,120.95,30.239
2025-01-11 19:00,125.32,31.331
2025-01-11 19:15,119.26,29.814
2025-01-11 19:30,117.49,29.373
2025-01-11 19:45,129.72,32.431
2025-01-11 20:00,127.11,31.777
2025-01-11 20:15,129.18,32.296
2025-01-11 20:30,124.10,31.026
2025-01-11 20:45,122.92,30.729
2025-01-11 21:00,115.55,28.889
2025-01-11 21:15,118.29,29.574
2025-01-11 21:30,122.52,30.631
2025-01-11 21:45,123.89,30.972
2025-01-11 22:00,128.22,32.056
2025-01-11 22:15,121.55,30.387
2025-01-11 22:30,119.28,29.819
2025-01-11 22:45,120.96,30.241
2025-01-11 23:00,127.58,31.896
2025-01-11 23:15,128.45,32.113
2025-01-11 23:30,125.32,31.330
2025-01-11 23:45,112.33,28.083
2025-01-12 00:00,114.50,28.624
2025-01-12 00:15,125.27,31.317
2025-01-12 00:30,125.87,31.467
2025-01-12 00:45,122.02,30.505
2025-01-12 01:00,123.82,30.954
2025-01-12 01:15,126.44,31.610
2025-01-12 01:30,123.48,30.870
2025-01-12 01:45,114.71,28.677
2025-01-12 02:00,123.39,30.848
2025-01-12 02:15,112.83,28.208
2025-01-12 02:30,123.57,30.893
2025-01-12 02:45,118.12,29.530
2025-01-12 03:00,125.18,31.295
2025-01-12 03:15,117.69,29.421
2025-01-12 03:30,116.89,29.222
2025-01-12 03:45,113.17,28.292
2025-01-12 04:00,127.88,31.970
2025-01-12 04:15,117.88,29.470
2025-01-12 04:30,112.34,28.086
2025-01-12 04:45,124.47,31.117
2025-01-12 05:00,129.64,32.409
2025-01-12 05:15,124.57,31.141
2025-01-12 05:30,122.81,30.704
2025-01-12 05:45,120.60,30.150
2025-01-12 06:00,128.47,32.116
2025-01-12 06:15,122.84,30.710
2025-01-12 06:30,127.44,31.859
2025-01-12 06:45,116.91,29.228
2025-01-12 07:00,127.14,31.784
2025-01-12 07:15,117.66,29.415
2025-01-12 07:30,131.60,32.901
2025-01-12 07:45,132.19,33.048
2025-01-12 08:00,125.53,31.383
2025-01-12 08:15,125.66,31.416
2025-01-12 08:30,133.18,33.295
2025-01-12 08:45,143.34,35.836
2025-01-12 09:00,127.95,31.987
2025-01-12 09:15,130.86,32.715
2025-01-12 09:30,134.00,33.499
2025-01-12 09:45,140.75,35.188
2025-01-12 10:00,136.78,34.195
2025-01-12 10:15,153.27,38.318
2025-01-12 10:30,140.77,35.192
2025-01-12 10:45,146.47,36.618
2025-01-12 11:00,156.47,39.117
2025-01-12 11:15,150.54,37.635
2025-01-12 11:30,159.18,39.796
2025-01-12 11:45,162.74,40.686
2025-01-12 12:00,161.34,40.334
2025-01-12 12:15,167.54,41.886
2025-01-12 12:30,166.74,41.685
2025-01-12 12:45,168.79,42.199
2025-01-12 13:00,151.53,37.882
2025-01-12 13:15,168.21,42.051
2025-01-12 13:30,161.31,40.327
2025-01-12 13:45,167.10,41.775
2025-01-12 14:00,156.43,39.108
2025-01-12 14:15,159.76,39.940
2025-01-12 14:30,155.01,38.751
2025-01-12 14:45,146.93,36.732
2025-01-12 15:00,147.76,36.939
2025-01-12 15:15,150.26,37.566
2025-01-12 15:30,151.39,37.846
2025-01-12 15:45,151.11,37.779
2025-01-12 16:00,146.83,36.709
2025-01-12 16:15,135.37,33.843
2025-01-12 16:30,137.27,34.317
2025-01-12 16:45,132.43,33.107
2025-01-12 17:00,128.85,32.213
2025-01-12 17:15,135.56,33.890
2025-01-12 17:30,129.07,32.268
2025-01-12 17:45,137.98,34.494
2025-01-12 18:00,124.82,31.206
2025-01-12 18:15,120.95,30.239
2025-01-12 18:30,130.40,32.600
2025-01-12 18:45,125.05,31.264
2025-01-12 19:00,123.92,30.979
2025-01-12 19:15,118.79,29.697
2025-01-12 19:30,117.30,29.325
2025-01-12 19:45,118.45,29.612
2025-01-12 20:00,116.96,29.241
2025-01-12 20:15,126.93,31.733
2025-01-12 20:30,119.56,29.891
2025-01-12 20:45,117.93,29.481
2025-01-12 21:00,113.92,28.481
2025-01-12 21:15,115.34,28.836
2025-01-12 21:30,116.26,29.066
2025-01-12 21:45,122.12,30.530
2025-01-12 22:00,126.25,31.564
2025-01-12 22:15,127.26,31.814
2025-01-12 22:30,115.55,28.888
2025-01-12 22:45,123.98,30.995
2025-01-12 23:00,114.94,28.736
2025-01-12 23:15,127.16,31.790
2025-01-12 23:30,126.67,31.666
2025-01-12 23:45,114.35,28.588
2025-01-13 00:00,120.46,30.116
2025-01-13 00:15,116.58,29.146
2025-01-13 00:30,125.42,31.356
2025-01-13 00:45,121.79,30.448
2025-01-13 01:00,117.68,29.420
2025-01-13 01:15,120.05,30.013
2025-01-13 01:30,126.10,31.524
2025-01-13 01:45,125.52,31.381
2025-01-13 02:00,111.87,27.967
2025-01-13 02:15,124.50,31.125
2025-01-13 02:30,121.84,30.459
2025-01-13 02:45,115.16,28.790
2025-01-13 03:00,117.45,29.362
2025-01-13 03:15,113.01,28.252
2025-01-13 03:30,119.61,29.902
2025-01-13 03:45,111.94,27.986
2025-01-13 04:00,118.27,29.567
2025-01-13 04:15,111.97,27.993
2025-01-13 04:30,117.43,29.357
2025-01-13 04:45,112.61,28.151
2025-01-13 05:00,115.36,28.840
2025-01-13 05:15,121.09,30.274
2025-01-13 05:30,124.36,31.089
2025-01-13 05:45,162.17,40.543
2025-01-13 06:00,198.46,49.614
2025-01-13 06:15,252.67,63.167
2025-01-13 06:30,300.65,75.162
2025-01-13 06:45,334.45,83.613
2025-01-13 07:00,388.37,97.093
2025-01-13 07:15,375.14,93.785
2025-01-13 07:30,372.16,93.041
2025-01-13 07:45,375.45,93.863
2025-01-13 08:00,379.08,94.770
2025-01-13 08:15,374.15,93.537
2025-01-13 08:30,383.90,95.974
2025-01-13 08:45,388.95,97.237
2025-01-13 09:00,373.45,93.363
2025-01-13 09:15,380.54,95.134
2025-01-13 09:30,374.33,93.583
2025-01-13 09:45,379.22,94.806
2025-01-13 10:00,381.29,95.323
2025-01-13 10:15,373.30,93.325
2025-01-13 10:30,381.75,95.438
2025-01-13 10:45,377.91,94.477
2025-01-13 11:00,376.25,94.063
2025-01-13 11:15,382.37,95.593
2025-01-13 11:30,388.77,97.193
2025-01-13 11:45,376.39,94.096
2025-01-13 12:00,383.52,95.879
2025-01-13 12:15,376.93,94.233
2025-01-13 12:30,384.28,96.069
2025-01-13 12:45,387.38,96.844
2025-01-13 13:00,378.00,94.500
2025-01-13 13:15,380.92,95.229
2025-01-13 13:30,377.67,94.417
2025-01-13 13:45,376.37,94.093
2025-01-13 14:00,387.10,96.774
2025-01-13 14:15,376.31,94.078
2025-01-13 14:30,381.42,95.356
2025-01-13 14:45,387.14,96.785
2025-01-13 15:00,375.42,93.855
2025-01-13 15:15,386.57,96.641
2025-01-13 15:30,377.51,94.379
2025-01-13 15:45,388.94,97.234
2025-01-13 16:00,378.31,94.576
2025-01-13 16:15,378.09,94.523
2025-01-13 16:30,383.09,95.774
2025-01-13 16:45,376.63,94.158
2025-01-13 17:00,382.02,95.504
2025-01-13 17:15,383.23,95.808
2025-01-13 17:30,371.19,92.799
2025-01-13 17:45,336.85,84.212
2025-01-13 18:00,299.31,74.827
2025-01-13 18:15,251.76,62.940
2025-01-13 18:30,202.07,50.518
2025-01-13 18:45,160.64,40.161
2025-01-13 19:00,128.05,32.012
2025-01-13 19:15,119.89,29.973
2025-01-13 19:30,118.42,29.604
2025-01-13 19:45,120.27,30.067
2025-01-13 20:00,125.60,31.399
2025-01-13 20:15,112.49,28.123
2025-01-13 20:30,125.99,31.498
2025-01-13 20:45,123.26,30.814
2025-01-13 21:00,112.52,28.130
2025-01-13 21:15,128.66,32.164
2025-01-13 21:30,115.96,28.989
2025-01-13 21:45,115.16,28.789
2025-01-13 22:00,127.26,31.814
2025-01-13 22:15,120.60,30.149
2025-01-13 22:30,112.10,28.025
2025-01-13 22:45,117.86,29.465
2025-01-13 23:00,126.78,31.694
2025-01-13 23:15,111.13,27.782
2025-01-13 23:30,120.56,30.140
2025-01-13 23:45,114.33,28.581
2025-01-14 00:00,124.82,31.206
2025-01-14 00:15,118.03,29.507
2025-01-14 00:30,111.71,27.927
2025-01-14 00:45,122.72,30.680
2025-01-14 01:00,125.66,31.415
2025-01-14 01:15,205.71,51.428
2025-01-14 01:30,112.32,28.081
2025-01-14 01:45,126.05,31.512
2025-01-14 02:00,112.96,28.240
2025-01-14 02:15,124.54,31.134
2025-01-14 02:30,118.60,29.650
2025-01-14 02:45,119.71,29.928
2025-01-14 03:00,123.05,30.762
2025-01-14 03:15,126.81,31.701
2025-01-14 03:30,117.03,29.256
2025-01-14 03:45,120.82,30.204
2025-01-14 04:00,113.64,28.410
2025-01-14 04:15,125.51,31.377
2025-01-14 04:30,113.87,28.467
2025-01-14 04:45,116.82,29.206
2025-01-14 05:00,125.73,31.433
2025-01-14 05:15,116.91,29.228
2025-01-14 05:30,114.74,28.686
2025-01-14 05:45,171.07,42.768
2025-01-14 06:00,215.55,53.889
2025-01-14 06:15,245.18,61.295
2025-01-14 06:30,287.86,71.964
2025-01-14 06:45,328.51,82.128
2025-01-14 07:00,388.38,97.095
2025-01-14 07:15,377.23,94.307
2025-01-14 07:30,385.07,96.268
2025-01-14 07:45,380.57,95.143
2025-01-14 08:00,382.72,95.681
2025-01-14 08:15,387.13,96.782
2025-01-14 08:30,377.25,94.313
2025-01-14 08:45,372.29,93.072
2025-01-14 09:00,373.30,93.325
2025-01-14 09:15,383.64,95.910
2025-01-14 09:30,373.98,93.496
2025-01-14 09:45,375.48,93.869
2025-01-14 10:00,372.41,93.102
2025-01-14 10:15,372.61,93.152
2025-01-14 10:30,371.94,92.985
2025-01-14 10:45,376.43,94.106
2025-01-14 11:00,388.99,97.249
2025-01-14 11:15,382.05,95.513
2025-01-14 11:30,385.03,96.257
2025-01-14 11:45,371.85,92.962
2025-01-14 12:00,382.00,95.500
2025-01-14 12:15,388.03,97.007
2025-01-14 12:30,377.09,94.273
2025-01-14 12:45,383.09,95.772
2025-01-14 13:00,383.89,95.974
2025-01-14 13:15,385.15,96.287
2025-01-14 13:30,372.81,93.202
2025-01-14 13:45,382.10,95.526
2025-01-14 14:00,378.07,94.517
2025-01-14 14:15,384.71,96.178
2025-01-14 14:30,371.55,92.888
2025-01-14 14:45,372.24,93.059
2025-01-14 15:00,374.90,93.724
2025-01-14 15:15,380.15,95.037
2025-01-14 15:30,380.79,95.198
2025-01-14 15:45,379.03,94.758
2025-01-14 16:00,388.60,97.149
2025-01-14 16:15,384.71,96.177
2025-01-14 16:30,377.63,94.409
2025-01-14 16:45,382.47,95.616
2025-01-14 17:00,386.78,96.694
2025-01-14 17:15,384.09,96.022
2025-01-14 17:30,379.19,94.797
2025-01-14 17:45,341.83,85.457
2025-01-14 18:00,290.35,72.587
2025-01-14 18:15,253.16,63.291
2025-01-14 18:30,204.54,51.135
2025-01-14 18:45,167.34,41.834
2025-01-14 19:00,128.07,32.017
2025-01-14 19:15,124.35,31.088
2025-01-14 19:30,120.84,30.210
2025-01-14 19:45,117.73,29.432
2025-01-14 20:00,111.81,27.954
2025-01-14 20:15,116.93,29.231
2025-01-14 20:30,118.85,29.713
2025-01-14 20:45,124.64,31.160
2025-01-14 21:00,126.99,31.747
2025-01-14 21:15,115.44,28.860
2025-01-14 21:30,117.42,29.355
2025-01-14 21:45,115.34,28.835
2025-01-14 22:00,128.84,32.209
2025-01-14 22:15,122.20,30.550
2025-01-14 22:30,114.68,28.670
2025-01-14 22:45,121.59,30.398
2025-01-14 23:00,111.02,27.755
2025-01-14 23:15,122.19,30.547
2025-01-14 23:30,121.86,30.466
2025-01-14 23:45,116.04,29.011
2025-01-15 00:00,113.12,28.279
2025-01-15 00:15,117.19,29.299
2025-01-15 00:30,126.68,31.671
2025-01-15 00:45,124.45,31.112
2025-01-15 01:00,115.51,28.878
2025-01-15 01:15,121.58,30.395
2025-01-15 01:30,125.63,31.407
2025-01-15 01:45,126.61,31.652
2025-01-15 02:00,112.28,28.069
2025-01-15 02:15,124.89,31.223
2025-01-15 02:30,125.72,31.431
2025-01-15 02:45,118.78,29.696
2025-01-15 03:00,122.33,30.583
2025-01-15 03:15,119.26,29.815
2025-01-15 03:30,125.72,31.430
2025-01-15 03:45,127.74,31.936
2025-01-15 04:00,113.37,28.343
2025-01-15 04:15,120.27,30.068
2025-01-15 04:30,117.66,29.415
2025-01-15 04:45,126.70,31.676
2025-01-15 05:00,121.95,30.488
2025-01-15 05:15,116.45,29.113
2025-01-15 05:30,112.27,28.067
2025-01-15 05:45,163.46,40.866
2025-01-15 06:00,208.59,52.149
2025-01-15 06:15,247.27,61.817
2025-01-15 06:30,298.95,74.737
2025-01-15 06:45,341.99,85.497
2025-01-15 07:00,383.10,95.774
2025-01-15 07:15,375.56,93.889
2025-01-15 07:30,384.35,96.086
2025-01-15 07:45,384.65,96.163
2025-01-15 08:00,381.19,95.298
2025-01-15 08:15,382.36,95.591
2025-01-15 08:30,378.01,94.503
2025-01-15 08:45,385.62,96.404
2025-01-15 09:00,382.06,95.515
2025-01-15 09:15,384.08,96.020
2025-01-15 09:30,377.96,94.489
2025-01-15 09:45,374.40,93.601
2025-01-15 10:00,378.59,94.649
2025-01-15 10:15,373.66,93.415
2025-01-15 10:30,380.45,95.113
2025-01-15 10:45,383.58,95.894
2025-01-15 11:00,384.90,96.224
2025-01-15 11:15,386.33,96.583
2025-01-15 11:30,388.06,97.016
2025-01-15 11:45,386.54,96.634
2025-01-15 12:00,375.51,93.879
2025-01-15 12:15,376.72,94.180
2025-01-15 12:30,379.40,94.850
2025-01-15 12:45,386.33,96.583
2025-01-15 13:00,372.00,92.999
2025-01-15 13:15,378.00,94.501
2025-01-15 13:30,385.52,96.380
2025-01-15 13:45,382.31,95.577
2025-01-15 14:00,383.30,95.824
2025-01-15 14:15,387.44,96.859
2025-01-15 14:30,388.39,97.097
2025-01-15 14:45,382.88,95.719
2025-01-15 15:00,379.88,94.969
2025-01-15 15:15,379.89,94.971
2025-01-15 15:30,384.73,96.182
2025-01-15 15:45,376.48,94.120
2025-01-15 16:00,371.47,92.867
2025-01-15 16:15,382.26,95.566
2025-01-15 16:30,379.39,94.846
2025-01-15 16:45,374.40,93.599
2025-01-15 17:00,371.78,92.946
2025-01-15 17:15,385.15,96.287
2025-01-15 17:30,373.61,93.403
2025-01-15 17:45,344.02,86.005
2025-01-15 18:00,293.76,73.441
2025-01-15 18:15,256.40,64.100
2025-01-15 18:30,206.26,51.565
2025-01-15 18:45,158.01,39.502
2025-01-15 19:00,128.39,32.097
2025-01-15 19:15,128.98,32.245
2025-01-15 19:30,111.93,27.983
2025-01-15 19:45,122.23,30.557
2025-01-15 20:00,126.31,31.578
2025-01-15 20:15,119.31,29.829
2025-01-15 20:30,113.29,28.322
2025-01-15 20:45,128.65,32.161
2025-01-15 21:00,112.30,28.075
2025-01-15 21:15,115.95,28.988
2025-01-15 21:30,128.29,32.072
2025-01-15 21:45,117.90,29.476
2025-01-15 22:00,117.69,29.422
2025-01-15 22:15,122.03,30.507
2025-01-15 22:30,121.51,30.377
2025-01-15 22:45,115.01,28.752
2025-01-15 23:00,122.62,30.655
2025-01-15 23:15,127.91,31.977
2025-01-15 23:30,115.81,28.952
2025-01-15 23:45,127.55,31.888
2025-01-16 00:00,115.41,28.851
2025-01-16 00:15,125.11,31.277
2025-01-16 00:30,120.80,30.199
2025-01-16 00:45,118.29,29.572
2025-01-16 01:00,116.74,29.185
2025-01-16 01:15,128.14,32.035
2025-01-16 01:30,124.78,31.195
2025-01-16 01:45,120.58,30.145
2025-01-16 02:00,122.00,30.499
2025-01-16 02:15,115.86,28.964
2025-01-16 02:30,121.36,30.340
2025-01-16 02:45,126.17,31.542
