Energy Usage Report (kWh) - Service Account 8001234567

Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
1/28/2025,27.7746,30.0223,29.3381,27.9833,30.8876,28.9783,28.3871,32.2195,31.8847,28.4643,29.0094,31.4354,30.2953,30.7169,30.6277,31.8026,30.6862,28.7226,30.5302,31.7699,29.5585,28.1980,27.8428,41.3442,51.6454,63.3769,71.5466,82.3045,96.3228,96.8174,95.2818,97.2159,95.8242,93.0163,94.7462,93.8176,95.9344,95.3854,95.3977,96.5374,97.0905,93.5971,95.3288,94.0390,97.0334,96.2544,95.4752,94.5247,92.8409,94.1793,93.9357,93.5236,94.8427,95.7231,95.8083,93.8171,95.2615,95.7166,95.1974,95.2766,96.8224,93.8530,94.9342,95.3016,94.8178,96.2739,95.6405,93.7482,95.8656,93.2272,93.2002,84.8730,71.9908,64.0778,52.3698,41.8535,31.3978,31.1413,29.4774,28.2899,27.8287,30.5174,28.9510,29.1953,27.9277,27.7954,27.8719,30.9752,31.7669,31.1948,31.4022,29.6573,29.4315,30.1530,29.3217,28.8205
1/29/2025,28.2977,29.6154,29.3655,30.6820,30.5035,29.9731,31.9315,30.2849,31.3624,31.8158,27.8040,28.3289,28.2775,29.5118,30.9699,30.4591,28.0005,30.5241,31.4422,30.8623,31.4807,28.2283,30.2119,42.6872,49.9360,62.4779,71.9756,86.1083,96.8292,93.5877,96.2930,93.7327,97.1445,94.9480,95.9178,95.2341,95.7740,95.7615,93.4174,96.7337,95.7625,95.5226,95.3241,94.2653,93.8264,96.6204,93.0524,96.1347,96.6003,96.2868,95.5418,96.2271,94.5260,93.9338,94.6690,93.5629,95.7944,96.1835,92.8490,96.9809,95.6273,93.7678,94.4623,94.4845,93.3593,94.7815,96.2145,93.0505,93.9912,93.9785,97.1113,82.5750,71.1507,63.7053,50.8349,42.4091,29.0843,28.5898,29.1129,30.1965,28.6069,31.7734,29.3378,30.9692,30.3907,28.2951,28.5101,28.1644,28.6338,31.6646,30.9390,28.8291,28.6216,30.0963,28.0107,29.2973
1/30/2025,31.3435,28.9859,30.9360,30.4472,28.3302,28.0944,31.0969,29.0513,28.6364,30.0416,30.8153,31.4597,30.2295,28.1865,28.3195,29.7980,29.2221,31.9089,31.6803,31.1824,31.1771,30.3731,29.6697,41.7862,50.5442,62.1309,71.2351,83.6350,93.0853,93.0382,94.4706,95.0299,95.9884,93.3059,93.1612,93.4586,95.0904,94.2054,96.3028,93.3464,96.8425,94.4762,94.9296,93.8181,95.1401,96.4426,93.0578,95.0295,93.0085,96.1338,95.8006,94.7358,96.6027,94.1754,93.1253,95.2817,94.0852,96.4524,95.8121,95.5917,97.1026,93.4098,93.2435,95.5087,94.0019,94.9285,95.9579,94.2189,94.2874,95.8696,95.6811,82.3313,72.1200,63.0912,53.7406,42.6950,28.7512,31.8539,28.9191,31.9847,29.9341,28.7978,28.7864,30.1846,28.3954,28.0964,27.9380,32.1183,28.8834,32.0508,30.3420,30.6757,29.8128,30.4551,30.6579,27.9675
1/31/2025,31.7592,31.2898,30.3373,28.5940,27.7757,28.3150,28.5435,31.9838,29.0324,28.9007,29.3938,31.6685,31.1451,30.7523,29.9996,28.1956,28.4603,27.8749,31.0635,28.8070,29.4202,32.2113,28.8288,41.4882,51.7901,60.7952,73.4922,82.2384,93.4276,96.8027,97.2228,95.5055,95.9878,95.2517,93.6918,95.7381,95.8164,96.7212,95.7190,96.0605,94.7791,93.0824,94.0313,94.6257,92.8325,94.3602,93.2652,94.6266,93.4614,95.4002,96.9840,97.1156,96.8793,94.6935,94.5236,96.0066,96.1151,94.6186,95.4940,93.0924,95.9912,93.9604,95.5203,94.6838,92.7549,96.8736,93.7382,95.9262,95.5714,92.7840,95.1135,83.7908,73.3920,64.1284,50.8279,41.1517,31.6539,29.2671,28.0007,27.8723,31.8633,31.5729,31.4571,30.3646,31.2900,29.6721,32.1190,29.3190,29.4789,30.7086,30.7269,29.9902,28.6350,29.8785,28.1945,29.2999
2/1/2025,30.9518,30.4816,29.6569,29.4059,32.1519,29.6700,29.9448,30.3411,28.7032,30.1164,27.9352,29.0107,30.3710,28.9098,30.9014,30.2735,28.5665,28.2135,29.3378,29.4608,31.4534,31.9369,30.8850,30.3937,29.4443,32.8757,28.9872,31.7949,32.9192,31.5160,31.5468,31.4025,33.0990,33.1692,35.3473,31.6724,36.1128,36.0297,35.4692,34.8312,34.5535,35.4595,34.9868,38.2688,38.9995,40.4412,39.8340,41.0468,37.8574,39.8066,40.4054,38.9792,40.5256,42.1291,38.7271,39.5019,39.9424,37.4991,36.8315,39.5192,38.8624,37.3156,37.1666,37.5657,35.1765,37.6838,34.7479,33.7912,33.2042,34.2531,34.6506,31.5309,34.6415,32.0589,32.9619,33.7283,30.0538,32.1199,30.5628,28.6557,29.7030,28.7842,28.5743,31.0862,28.4346,28.0365,30.5059,29.5256,31.8546,29.1635,28.7227,30.1441,30.2692,28.4532,30.8153,29.1444
2/2/2025,28.5797,29.1630,31.4438,29.8000,32.1966,29.8003,31.4732,29.3720,31.8006,31.0588,30.6478,30.4972,29.7285,29.7820,30.8059,30.4047,29.0248,29.2621,28.1529,29.4644,32.5275,29.2624,29.6538,31.2645,30.0454,31.0866,33.0893,32.1666,31.5283,31.2819,32.1635,30.2511,32.3645,31.4781,32.0501,32.9885,35.1736,35.5033,33.1929,33.6829,35.9813,37.2230,37.1794,36.7740,37.4731,37.0372,37.5850,39.6789,39.8025,41.7994,42.0731,40.8203,38.8931,39.2983,38.3432,38.1478,40.0890,37.4434,40.6379,39.9643,39.4093,35.7834,37.5923,38.2406,36.3750,35.7486,33.1404,33.2876,34.2509,35.5499,33.8811,34.8271,30.3261,32.0729,32.9906,29.6579,31.2507,32.3346,30.6283,28.6558,29.0701,28.8971,28.8380,31.4123,30.3258,30.5568,30.6639,31.4128,30.7641,31.2728,32.1637,32.1722,31.6464,31.2753,32.0072,30.9473
2/3/2025,29.7511,32.0898,31.3688,31.3361,28.0501,29.4625,28.6218,31.0569,31.6749,31.2477,31.0555,30.8908,31.7102,29.6152,29.2970,32.2247,28.7489,30.1004,29.6574,29.7064,28.8014,28.5386,31.4353,41.9447,52.0119,64.2595,75.5396,84.3846,96.3174,95.5045,95.1649,96.6716,93.5246,96.9172,94.8361,94.2996,94.3521,92.8211,94.0533,93.8386,94.1727,94.9680,93.7761,92.9008,94.7285,96.9039,94.1020,92.8444,93.6323,92.9692,94.6893,97.1357,93.6188,94.4824,95.3988,96.0552,94.2508,97.0009,96.8483,95.4168,95.6011,94.0513,96.3964,96.7439,97.1351,97.0732,93.9275,94.4085,96.1972,94.5195,94.1493,83.4727,73.9131,62.8502,52.2137,39.8041,29.7996,29.0208,29.6855,30.5435,29.4656,29.3475,31.1800,30.4303,28.6581,31.7321,29.4252,30.2366,30.6423,30.0110,29.7930,30.9534,31.7477,28.0605,28.8875,29.0668
2/4/2025,29.2967,28.7061,29.9511,29.6403,29.7032,32.1188,30.6028,30.1189,28.8927,32.2120,27.9110,31.5005,28.2202,29.1713,28.9528,29.5100,28.0539,30.4736,31.2116,28.8992,27.9152,31.7254,27.9245,39.3846,53.6618,63.4223,73.9970,84.5289,95.6657,96.8263,95.8191,95.1211,93.3232,93.2082,92.8179,96.5179,97.0995,94.7481,94.8118,93.4537,96.3982,96.5412,96.9411,94.7215,95.4960,95.2055,94.8698,95.7273,93.0840,95.3407,93.3900,94.2922,96.4597,95.6090,93.1709,93.1359,96.8866,93.8159,94.8392,94.6998,95.5639,94.0492,94.9249,95.3478,92.7828,95.1647,95.5691,96.2508,95.7184,93.1140,97.1796,86.1737,72.6442,63.4738,50.3922,39.5824,29.3393,28.1220,27.8155,31.1712,30.1835,28.0275,29.1765,30.6572,28.0312,29.1748,30.0999,29.8244,28.5105,27.9959,28.7288,29.5242,31.5438,31.1035,32.0764,28.5347
2/5/2025,28.5048,31.2980,29.7592,29.0440,29.4992,29.2362,30.4174,31.0010,28.9082,32.0190,30.3627,31.2055,31.8421,31.4319,30.6947,29.1662,31.8798,29.3063,28.9764,27.8016,29.9388,27.8065,30.7925,39.7067,53.3973,62.1817,74.4324,82.6275,94.8696,97.1685,96.0380,93.1779,94.5041,94.7781,95.1273,95.6876,93.8332,95.8531,96.8077,92.8195,94.3497,93.4648,97.1079,96.5755,93.9761,92.8738,93.5410,94.3710,96.1666,93.0166,93.5407,95.7352,93.6170,96.0441,95.7900,93.8458,95.8137,94.5813,94.1181,94.8745,95.5365,92.8589,93.3405,95.1483,94.4955,95.3270,96.0368,95.5227,95.7342,93.5985,95.1753,85.4019,73.6544,63.8326,51.6611,39.6824,29.3654,29.9144,31.8639,31.6676,29.8914,30.6134,31.8071,31.6760,29.5491,28.1532,32.1539,28.1185,28.2993,29.0204,30.0387,31.0386,32.1583,31.7361,29.1947,30.7376
2/6/2025,30.6192,31.7746,28.7630,31.2081,28.2083,28.8050,31.7057,31.3708,31.1318,28.2209,29.5513,28.0278,30.2668,28.6295,30.4364,32.1209,30.5065,30.6095,29.0288,29.3317,28.0096,30.7733,30.9066,39.5575,50.1736,60.2824,74.2430,85.2130,93.7324,93.0638,96.6036,93.8829,94.0664,94.6944,95.0263,95.1058,93.2107,93.1315,93.1899,94.2942,95.1308,93.5426,96.9100,96.7377,95.2475,95.1383,96.0970,97.1472,94.1403,93.8575,96.3234,96.8214,96.7704,95.9271,95.8616,96.9871,94.3533,95.2343,95.7208,97.2299,93.1249,94.2934,92.9574,93.9603,95.3515,95.7900,93.9656,95.3025,93.9108,95.3428,93.5425,82.5442,71.5539,61.3989,51.4620,42.5671,29.6096,31.6448,30.6542,30.0968,31.4457,29.6926,30.7114,30.8761,27.8223,30.0395,30.6718,29.3621,31.2011,30.2521,31.4097,30.4026,30.7359,28.3343,28.7477,31.2834
2/7/2025,28.0601,28.6313,27.9692,28.1175,31.4729,30.2570,29.2427,29.5000,29.7855,29.6389,27.9050,32.0495,31.7936,30.3023,29.5909,31.7732,28.6421,30.5981,28.1545,32.1006,31.8260,31.4374,31.8384,41.0538,52.8519,60.9829,73.7831,82.5458,94.9406,96.5223,95.4419,95.5982,94.5670,93.5868,97.0056,94.6499,93.1097,96.9698,96.8542,93.7470,93.4987,94.0864,96.7748,93.0924,92.8732,94.2445,93.8331,95.3187,96.2564,92.8182,96.8020,96.8545,93.1757,95.4953,96.9243,93.4816,96.1580,96.7976,95.7562,95.6838,97.0441,94.9938,93.1032,94.7441,95.7636,94.0585,96.6205,94.4648,96.9743,94.5437,93.6151,85.3091,72.4892,60.4239,51.6264,39.1366,31.7711,30.1764,31.6364,29.7611,28.0332,32.2498,27.8608,31.3032,30.7392,31.5871,29.8678,28.7687,28.4853,28.9084,30.4883,29.6613,31.1101,32.1793,28.6596,28.1926
2/8/2025,30.4539,30.4971,28.5509,29.7181,28.3877,31.8170,27.8328,30.0284,31.5163,30.3645,30.6892,29.6925,28.3403,29.7021,30.5432,29.3637,31.6175,28.7969,30.2286,32.3888,29.7933,30.0014,30.5163,31.7490,28.7865,32.9371,29.3543,29.9152,32.6307,33.4920,33.7183,34.3451,32.1172,30.7373,32.0681,33.6769,34.8317,34.9366,35.3291,33.5916,37.2469,34.6502,37.3469,35.3602,37.7294,37.7969,38.9814,41.1304,41.0533,40.0983,37.6616,40.9533,38.4539,40.5419,39.8769,40.3871,38.4439,40.9673,38.6652,37.7763,36.3387,39.6931,35.5737,37.0121,36.6695,35.3803,32.9642,36.2819,31.9808,35.4568,33.0231,32.5067,34.7005,33.6870,32.4106,33.6561,32.5850,31.9611,28.8015,31.7376,30.0071,31.1472,28.4608,31.3836,31.0520,28.2352,29.2680,32.3710,31.5169,28.7167,31.1844,31.5208,29.6514,29.7815,30.8835,28.4410
2/9/2025,31.2136,31.9180,31.4865,29.0276,31.9527,29.8215,31.8078,29.8474,28.2012,29.4921,29.1576,27.8421,31.3332,30.8408,30.4118,31.2074,30.1021,28.1509,31.4424,29.0261,29.7204,30.2527,30.8917,28.5194,29.7090,29.5754,32.3120,30.6543,29.3241,29.9574,32.5704,31.7328,34.0565,32.0487,33.4569,32.3464,31.9117,33.0225,34.7308,34.9050,37.9752,35.7714,35.7201,36.0108,38.6376,36.9413,37.3346,41.3740,37.4426,40.7628,38.5624,40.7650,40.4734,38.0938,38.0408,39.8534,40.1619,38.2435,39.4462,37.6979,37.9863,39.2434,38.3302,35.2353,34.4070,36.3503,36.8336,34.7840,33.0555,31.8887,35.2508,33.2493,32.5504,33.2960,30.3892,32.1290,31.2564,30.9166,31.9044,31.3623,29.8334,31.6537,30.6558,30.0794,30.1592,30.1557,31.4815,30.8365,28.5950,29.1246,28.7960,29.9280,28.8216,31.7081,31.8515,30.0492
2/10/2025,31.5050,27.9372,31.8981,28.2431,28.2328,30.9427,31.3408,27.7928,28.0847,30.4581,28.5198,30.9582,28.8800,29.2546,28.0037,28.2877,31.8443,29.3584,28.2114,28.0727,32.0507,28.8858,30.9497,39.2547,52.7554,63.4271,71.7218,83.5277,95.1757,96.4393,93.1597,93.8984,96.9483,94.4759,95.1345,93.6977,92.9470,93.7754,96.5339,97.2486,93.2170,94.1281,94.5531,96.5512,95.6763,95.1156,92.7802,94.1862,93.5228,95.9319,94.3621,92.9377,93.6722,94.4357,94.9075,95.2243,94.8514,94.7398,92.8905,97.0036,94.0087,96.6270,96.1937,93.3405,94.5739,95.1055,95.1166,95.9758,96.6836,96.4281,97.0676,82.3495,71.3556,61.9045,51.9658,40.8701,28.1015,29.7083,29.5787,29.7492,30.8895,32.0541,29.0117,31.8345,28.6090,30.2421,27.7752,31.8460,27.7776,28.0742,30.5436,28.4962,31.2143,31.9013,30.5332,29.7757
2/11/2025,28.7956,29.6902,30.5513,29.0011,29.8281,30.9131,28.7755,29.6150,29.8889,29.8500,31.3606,30.6262,31.0855,28.3505,31.1766,30.8576,28.6826,51.4636,31.9946,30.7470,29.2970,29.9624,29.1099,41.5885,50.4030,63.7387,72.1364,84.8828,95.9282,97.0464,95.6788,96.4089,96.2967,93.8265,94.9313,93.4138,95.3648,93.6264,95.9531,92.8661,95.7556,94.2940,97.2201,96.5952,94.7321,93.6018,94.2475,94.4123,92.7939,94.8455,94.5486,96.9520,93.1513,97.2409,96.6299,94.0485,96.9915,93.0845,95.9976,96.9735,93.4028,95.7981,93.8300,94.0601,93.6767,96.9464,96.6684,95.1578,94.8995,96.8587,94.4699,85.3635,74.5620,64.5268,50.8552,42.6765,29.3590,28.0268,32.1112,29.8862,31.0024,31.7175,29.0300,27.8779,31.7952,29.6765,30.4434,31.0452,28.5222,30.8497,28.8682,31.5732,30.6935,28.4944,31.3041,28.9663
2/12/2025,30.0041,28.3756,28.0413,32.2444,32.1073,29.6848,28.4230,30.6545,32.0501,30.0356,30.0448,28.5980,29.4787,28.3820,31.8402,29.7522,28.5132,28.0179,28.1825,28.2905,28.4394,29.6668,31.3994,39.2236,53.7754,60.8362,72.8235,82.5095,93.0207,93.7493,95.0067,95.7551,95.2046,92.7549,94.7948,94.7578,95.9821,94.5408,93.5028,92.9918,93.6840,96.1857,93.4863,95.4245,95.4546,94.3181,94.0941,96.5556,93.4188,94.5347,93.4670,96.1647,94.8541,93.4581,95.0304,95.7877,96.0636,94.8457,93.8492,96.9177,96.1276,94.4869,95.3094,95.7530,96.4464,95.2987,93.3757,95.8535,95.6653,93.1729,97.1969,82.2956,72.6138,64.3353,53.2721,42.8645,29.8736,31.1421,31.7404,31.2765,31.1133,29.6736,28.1044,30.8674,28.3485,28.0524,32.0213,29.4376,29.7603,30.4869,27.7750,28.8706,28.9613,29.3826,31.3965,30.8802
2/13/2025,30.5964,31.7586,29.3655,30.6554,31.3143,29.7170,32.0933,27.9983,30.4998,32.1253,30.7874,28.7363,29.0949,30.0296,28.1704,31.6649,30.8438,28.1821,30.4825,27.9969,29.8321,30.7421,29.4692,41.2992,50.1242,62.8591,72.5690,84.9140,94.7183,94.3327,94.3853,93.4175,96.5041,94.4733,93.5252,96.3343,94.2006,96.2872,94.1591,96.3012,95.5779,93.3339,94.9506,94.8503,95.1335,96.8125,94.5802,93.7729,97.0209,96.1032,95.7117,97.2413,96.0402,94.5317,94.8785,97.1727,94.1740,95.1947,95.7635,95.8488,93.5460,95.1385,93.6204,95.3686,93.1339,95.9226,95.1585,95.2646,93.8947,95.5787,93.3493,82.1862,74.6967,62.4015,50.6976,39.1576,29.4781,29.2766,31.1267,28.7485,32.0110,32.0079,30.9437,31.4453,31.8575,28.8271,29.9146,32.0893,27.7989,28.6441,28.2346,31.3806,30.8662,29.0491,28.2748,30.0066
2/14/2025,31.5712,31.8785,29.8333,31.8317,30.6323,31.5698,30.1944,29.1280,28.3278,29.9677,30.8180,32.1956,29.9239,27.9020,29.1665,28.5056,31.9846,29.6780,30.2646,28.3923,28.9631,31.7007,31.6445,42.9831,51.5721,64.5952,72.6059,85.0054,93.1440,96.7040,97.1319,93.0904,93.4171,97.0068,96.4512,93.1784,93.8928,94.5916,93.4072,93.3346,95.6795,93.6964,93.0275,94.5303,93.8246,96.4185,97.1142,93.8494,95.5914,93.3691,93.6529,94.6296,93.6447,93.1278,94.9299,95.7973,95.4849,94.6973,95.3038,93.8399,93.1594,93.5689,96.3245,95.9876,95.5859,94.0415,95.6238,94.8302,96.5258,95.2332,96.3313,83.3129,73.2120,63.4222,50.7673,39.9385,31.1731,29.3564,31.1342,30.5934,28.6036,29.8609,30.5788,29.5119,29.2976,31.8435,29.3746,31.1596,31.2212,28.6006,29.8312,29.0870,28.7928,28.2928,31.8800,50.2844
2/15/2025,30.4510,29.1061,30.9684,29.6318,29.3752,31.7486,29.8391,31.1914,29.2868,31.0079,28.4059,30.2464,32.2286,29.1801,29.9262,30.9344,30.1249,30.0817,28.2930,29.4177,31.2249,30.3518,30.3896,30.0426,30.9389,32.0542,32.5842,33.3738,32.9665,31.5428,31.9820,31.1153,30.6678,34.6757,31.9231,35.5604,34.9672,36.4734,35.4018,34.6383,34.5400,34.8197,36.0730,36.4154,37.2899,38.6184,38.2407,37.2621,41.5972,41.7327,38.8367,41.6984,39.9203,41.9026,41.4914,40.3557,38.7794,37.4111,40.6471,39.9982,36.9937,38.9476,37.0412,36.8282,34.0762,36.4177,37.2502,33.0229,32.2003,35.3488,35.0230,30.9091,30.3954,33.5845,30.2158,30.9884,31.3444,32.5585,29.6521,32.0533,31.4243,31.1553,29.1315,30.1346,31.4153,31.5650,30.3479,32.0631,31.9153,29.8301,29.5936,31.0833,28.7360,29.4088,29.3469,29.6541
2/16/2025,27.8490,28.2476,30.8529,31.9823,32.2272,27.8937,29.8311,29.9963,31.2052,31.1926,30.5807,31.7712,28.4340,30.9137,28.4119,29.1188,28.3233,29.8265,32.0301,31.4298,32.0127,29.1258,31.9733,29.0159,31.4586,31.4122,31.0274,30.0725,33.0088,29.8086,31.9494,33.2341,34.2244,32.2650,31.6199,34.1473,35.9045,34.9797,34.1928,37.5832,34.2096,34.6931,35.4484,37.1760,39.4919,39.8328,40.8363,37.1529,41.5715,40.7743,39.5410,40.3833,40.7268,38.7672,40.4947,38.3188,39.3940,37.8650,39.0253,36.7300,36.4806,39.0252,36.6537,35.8568,34.7638,37.2227,34.3664,34.3189,32.4555,34.8367,33.3010,31.0680,34.3131,34.0147,33.5160,33.6093,30.4559,31.1460,32.0429,29.9507,29.2231,28.4755,28.8317,30.8025,31.6270,28.0776,31.6968,27.9189,27.8695,29.1735,29.1651,29.1345,30.6161,30.5986,31.5532,30.2871
2/17/2025,27.7696,29.4475,28.7677,31.6264,31.4484,30.8913,28.4848,31.0491,28.5612,30.5846,29.3407,27.8536,28.7721,31.6957,30.0418,31.8495,28.6164,29.1741,31.0955,27.8998,28.3212,31.0179,29.1863,40.1096,51.3240,60.6811,73.9358,82.2436,95.5207,93.9771,96.3719,93.4932,95.8975,96.0806,97.2013,94.3523,96.6380,94.1165,94.3432,92.8600,95.2251,95.6095,94.9042,96.3260,96.5835,96.4846,96.7255,96.2405,94.1959,93.9996,94.3535,95.0342,93.4970,95.3102,93.3492,95.8529,97.1751,96.0753,96.4526,95.7750,94.4413,95.3312,94.9045,97.2215,95.6791,94.6835,95.7732,97.2374,96.2312,94.8748,95.8358,81.9525,75.0915,61.0848,51.8955,40.3287,28.9460,31.1263,31.8283,30.6666,28.3413,31.0861,29.7617,31.4062,30.9565,31.9749,30.5944,31.6249,29.2032,31.8811,32.2106,29.5897,31.8258,27.7532,31.6372,30.8445
2/18/2025,31.8636,29.5768,31.2271,28.4834,27.8356,30.2040,29.8070,28.6661,29.3278,31.7826,29.4362,31.8161,29.5325,28.0804,32.0330,29.1444,28.1360,30.5362,30.7187,29.6984,30.1270,29.2177,29.5646,42.8901,51.8006,61.9196,72.1515,84.6460,94.8955,93.4170,94.1235,94.6821,95.5793,94.6811,94.6845,96.7148,96.2327,94.1460,95.9915,96.5382,94.5482,96.3318,95.2590,95.3588,96.5189,93.6866,93.8142,96.1182,95.8196,95.6603,93.9885,95.1743,96.8544,96.9299,95.7654,93.4234,96.6849,94.5662,96.8835,96.5681,96.5536,96.3362,94.1730,93.7268,94.8867,92.8726,96.6836,94.8411,95.7562,94.3190,96.1610,82.3729,71.3555,61.4030,50.5517,41.4888,29.6508,31.9034,28.2439,28.3226,30.5281,28.2000,29.6343,30.4953,28.9870,28.8701,31.7553,32.1652,29.1619,29.0957,28.6926,29.3970,28.8498,28.2418,32.2201,27.9434
2/19/2025,31.7941,29.8875,30.4776,28.6728,28.4356,29.0207,30.3797,30.6831,31.2044,30.0008,29.5520,31.2269,31.6513,28.3755,30.0963,28.9068,31.1728,28.4013,30.3850,28.1804,28.1994,28.1912,30.1821,39.2153,53.6404,62.1767,71.9481,84.7376,96.3450,93.7044,93.9413,96.5396,93.4750,93.6055,94.6873,93.3248,94.3457,94.7813,96.4321,93.6986,94.9847,94.1851,96.4597,96.0234,96.8688,95.8590,96.4620,92.8976,93.4577,94.6227,92.8502,95.4803,92.9139,94.5776,93.5096,96.5875,95.0924,93.4746,93.6276,93.5961,96.4910,94.9590,93.4319,97.0869,95.3883,93.8851,93.8270,93.5258,96.5313,95.0719,93.1035,85.0115,72.6625,61.4369,51.9236,40.6805,28.7106,31.8353,30.2011,30.9369,31.7235,29.8775,29.6995,28.4609,29.1025,29.4568,28.7188,29.7537,30.9511,31.0211,28.7963,30.8037,30.4667,31.1707,30.5913,28.9392
2/20/2025,30.8436,28.7313,30.8201,32.1796,30.1318,30.8014,30.2314,28.3968,27.9648,31.2193,31.9228,31.4268,32.0817,30.6725,30.6921,30.0067,30.7476,29.1336,31.1515,27.8059,30.8190,29.6604,29.2128,42.3748,52.6878,60.4223,73.2091,81.9456,94.4469,94.1078,96.2667,93.7101,94.5396,94.4926,96.4854,93.2360,96.6456,95.3928,93.3922,92.9794,96.6127,95.0073,95.7574,96.7551,92.9509,95.5919,96.1049,95.6126,93.8002,96.6070,95.6460,94.7816,94.7369,93.4258,95.4599,93.6201,94.5445,93.7441,96.3087,93.2098,96.9750,94.9283,94.9176,93.7582,95.9112,94.4204,94.9779,95.1010,92.7921,93.3343,95.9005,86.0484,71.4279,64.0186,50.8779,41.3142,30.3471,27.8110,28.2388,29.1984,31.8577,30.1553,28.4536,31.6630,29.1075,31.5093,28.3097,30.6872,32.1942,31.9660,32.1338,31.6431,28.7832,31.4253,29.4248,28.2165
2/21/2025,29.3793,28.1210,30.6400,29.3869,28.4288,29.8383,31.0828,30.3089,31.5405,27.9090,31.6524,30.9669,30.3469,30.3665,28.0445,30.3131,30.9586,31.6099,29.6530,28.5828,29.4358,30.9170,30.0582,38.7940,49.5511,61.3878,72.5926,83.5942,93.2011,93.0318,96.2621,94.1656,94.8983,94.7400,94.0242,95.2161,93.0293,95.3906,96.9363,92.9751,96.1063,93.2025,94.8591,94.5733,94.2777,93.5075,96.8875,94.7185,93.6792,96.6195,96.4773,94.5781,95.6059,94.6507,96.2576,93.9876,95.5170,96.2373,94.3927,95.0961,93.5813,95.3943,93.0450,96.4957,96.7040,96.7986,94.9247,93.3813,94.0346,96.4893,95.6040,86.1133,74.6034,64.6861,53.5578,41.3729,30.8922,31.0906,31.2702,30.1796,29.9015,31.9537,29.6991,27.8945,32.0256,32.0109,31.0766,28.6520,28.5141,28.0869,29.9865,28.5411,29.5703,28.0575,28.6313,29.4845
2/22/2025,32.0405,29.1370,30.8147,28.7267,29.2798,29.5445,29.3247,29.2679,28.3904,32.0070,28.9007,30.3248,31.2916,28.3591,29.4841,30.6809,29.9791,28.5154,30.2248,30.8186,32.0370,29.0104,32.5050,28.3158,29.9210,30.5214,32.7733,29.9735,32.8749,33.3822,33.5095,32.5491,31.3044,33.0886,33.9742,34.2255,32.8134,35.8926,33.4687,34.7042,36.8725,36.9317,38.5559,37.4316,39.6447,36.4112,39.3586,39.0969,39.8054,41.3934,41.2007,39.8427,38.7674,37.8975,40.0019,40.4775,38.7087,40.8240,39.1942,37.7636,35.8441,36.0614,36.2005,34.9558,36.7007,34.2873,37.2858,32.8937,34.7465,33.6650,34.5391,35.0681,32.0399,32.7884,31.1251,31.8616,30.0194,32.7835,29.5869,32.7701,32.5754,30.5879,28.5503,30.9669,28.7828,30.8505,31.7930,29.1086,29.1842,29.8726,30.9149,30.2381,29.4280,31.5499,29.5475,32.1570
2/23/2025,30.0100,28.8436,30.5299,28.5047,32.1100,29.2016,31.4780,30.3391,31.7489,32.2530,29.3100,28.8171,30.9519,32.0470,29.4935,32.2061,27.8893,31.1790,29.7898,29.9457,30.8805,32.3143,30.2034,32.0981,32.8048,29.2625,29.5805,30.7978,30.0393,33.4371,30.0747,32.2007,34.3329,30.7406,31.3943,35.6337,32.4328,33.6058,37.1335,34.4765,38.2042,35.0419,37.5039,38.3637,38.0911,37.4512,37.7281,40.5021,39.9692,38.9330,42.0777,41.3424,40.1648,40.9551,40.0527,39.4555,37.5047,39.5415,40.9914,40.2782,40.1572,36.7838,36.0445,37.1598,36.6549,35.9214,33.0439,33.8782,36.0948,33.3287,33.3185,31.1739,30.4988,31.7060,31.0281,29.6998,31.7509,31.8485,30.1829,32.3907,31.3488,28.5480,29.7139,31.3182,30.1571,30.7790,30.8374,28.0272,31.2843,28.1397,28.3013,30.4991,28.0070,31.7105,30.4160,31.8475
