Green Button Download My Data
Retail Customer,SAMPLE CUSTOMER

TYPE,DATE,START TIME,END TIME,USAGE,UNITS,COST,NOTES
Electric usage,1/17/2025,12:00,12:59,377.24,kWh,$0.00,
Electric usage,1/17/2025,13:00,13:59,379.20,kWh,$0.00,
Electric usage,1/17/2025,14:00,14:59,385.01,kWh,$0.00,
Electric usage,1/17/2025,15:00,15:59,381.30,kWh,$0.00,
Electric usage,1/17/2025,16:00,16:59,374.57,kWh,$0.00,
Electric usage,1/17/2025,17:00,17:59,367.93,kWh,$0.00,
Electric usage,1/17/2025,18:00,18:59,229.68,kWh,$0.00,
Electric usage,1/17/2025,19:00,19:59,122.72,kWh,$0.00,
Electric usage,1/17/2025,20:00,20:59,120.63,kWh,$0.00,
Electric usage,1/17/2025,21:00,21:59,123.27,kWh,$0.00,
Electric usage,1/17/2025,22:00,22:59,116.73,kWh,$0.00,
Electric usage,1/17/2025,23:00,23:59,118.04,kWh,$0.00,
Electric usage,1/18/2025,0:00,0:59,119.35,kWh,$0.00,
Electric usage,1/18/2025,1:00,1:59,121.43,kWh,$0.00,
Electric usage,1/18/2025,2:00,2:59,121.05,kWh,$0.00,
Electric usage,1/18/2025,3:00,3:59,118.73,kWh,$0.00,
Electric usage,1/18/2025,4:00,4:59,123.30,kWh,$0.00,
Electric usage,1/18/2025,5:00,5:59,117.86,kWh,$0.00,
Electric usage,1/18/2025,6:00,6:59,125.52,kWh,$0.00,
Electric usage,1/18/2025,7:00,7:59,127.03,kWh,$0.00,
Electric usage,1/18/2025,8:00,8:59,131.27,kWh,$0.00,
Electric usage,1/18/2025,9:00,9:59,132.81,kWh,$0.00,
Electric usage,1/18/2025,10:00,10:59,150.28,kWh,$0.00,
Electric usage,1/18/2025,11:00,11:59,156.21,kWh,$0.00,
Electric usage,1/18/2025,12:00,12:59,160.14,kWh,$0.00,
Electric usage,1/18/2025,13:00,13:59,158.11,kWh,$0.00,
Electric usage,1/18/2025,14:00,14:59,155.06,kWh,$0.00,
Electric usage,1/18/2025,15:00,15:59,146.21,kWh,$0.00,
Electric usage,1/18/2025,16:00,16:59,145.21,kWh,$0.00,
Electric usage,1/18/2025,17:00,17:59,137.03,kWh,$0.00,
Electric usage,1/18/2025,18:00,18:59,127.18,kWh,$0.00,
Electric usage,1/18/2025,19:00,19:59,123.50,kWh,$0.00,
Electric usage,1/18/2025,20:00,20:59,121.15,kWh,$0.00,
Electric usage,1/18/2025,21:00,21:59,117.41,kWh,$0.00,
Electric usage,1/18/2025,22:00,22:59,117.46,kWh,$0.00,
Electric usage,1/18/2025,23:00,23:59,115.73,kWh,$0.00,
Electric usage,1/19/2025,0:00,0:59,119.12,kWh,$0.00,
Electric usage,1/19/2025,1:00,1:59,120.19,kWh,$0.00,
Electric usage,1/19/2025,2:00,2:59,120.40,kWh,$0.00,
Electric usage,1/19/2025,3:00,3:59,117.80,kWh,$0.00,
Electric usage,1/19/2025,4:00,4:59,122.46,kWh,$0.00,
Electric usage,1/19/2025,5:00,5:59,124.94,kWh,$0.00,
Electric usage,1/19/2025,6:00,6:59,125.17,kWh,$0.00,
Electric usage,1/19/2025,7:00,7:59,130.10,kWh,$0.00,
Electric usage,1/19/2025,8:00,8:59,128.72,kWh,$0.00,
Electric usage,1/19/2025,9:00,9:59,136.60,kWh,$0.00,
Electric usage,1/19/2025,10:00,10:59,146.79,kWh,$0.00,
Electric usage,1/19/2025,11:00,11:59,153.89,kWh,$0.00,
Electric usage,1/19/2025,12:00,12:59,159.49,kWh,$0.00,
Electric usage,1/19/2025,13:00,13:59,162.70,kWh,$0.00,
Electric usage,1/19/2025,14:00,14:59,152.37,kWh,$0.00,
Electric usage,1/19/2025,15:00,15:59,151.14,kWh,$0.00,
Electric usage,1/19/2025,16:00,16:59,142.98,kWh,$0.00,
Electric usage,1/19/2025,17:00,17:59,134.50,kWh,$0.00,
Electric usage,1/19/2025,18:00,18:59,131.07,kWh,$0.00,
Electric usage,1/19/2025,19:00,19:59,124.16,kWh,$0.00,
Electric usage,1/19/2025,20:00,20:59,123.06,kWh,$0.00,
Electric usage,1/19/2025,21:00,21:59,120.72,kWh,$0.00,
Electric usage,1/19/2025,22:00,22:59,118.80,kWh,$0.00,
Electric usage,1/19/2025,23:00,23:59,113.65,kWh,$0.00,
Electric usage,1/20/2025,0:00,0:59,118.75,kWh,$0.00,
Electric usage,1/20/2025,1:00,1:59,119.05,kWh,$0.00,
Electric usage,1/20/2025,2:00,2:59,121.41,kWh,$0.00,
Electric usage,1/20/2025,3:00,3:59,120.10,kWh,$0.00,
Electric usage,1/20/2025,4:00,4:59,118.22,kWh,$0.00,
Electric usage,1/20/2025,5:00,5:59,135.10,kWh,$0.00,
Electric usage,1/20/2025,6:00,6:59,272.04,kWh,$0.00,
Electric usage,1/20/2025,7:00,7:59,378.68,kWh,$0.00,
Electric usage,1/20/2025,8:00,8:59,380.61,kWh,$0.00,
Electric usage,1/20/2025,9:00,9:59,377.80,kWh,$0.00,
Electric usage,1/20/2025,10:00,10:59,377.49,kWh,$0.00,
Electric usage,1/20/2025,11:00,11:59,378.47,kWh,$0.00,
Electric usage,1/20/2025,12:00,12:59,385.20,kWh,$0.00,
Electric usage,1/20/2025,13:00,13:59,378.55,kWh,$0.00,
Electric usage,1/20/2025,14:00,14:59,377.66,kWh,$0.00,
Electric usage,1/20/2025,15:00,15:59,378.76,kWh,$0.00,
Electric usage,1/20/2025,16:00,16:59,380.39,kWh,$0.00,
Electric usage,1/20/2025,17:00,17:59,365.34,kWh,$0.00,
Electric usage,1/20/2025,18:00,18:59,227.67,kWh,$0.00,
Electric usage,1/20/2025,19:00,19:59,121.60,kWh,$0.00,
Electric usage,1/20/2025,20:00,20:59,121.24,kWh,$0.00,
Electric usage,1/20/2025,21:00,21:59,120.35,kWh,$0.00,
Electric usage,1/20/2025,22:00,22:59,120.84,kWh,$0.00,
Electric usage,1/20/2025,23:00,23:59,120.40,kWh,$0.00,
Electric usage,1/21/2025,0:00,0:59,115.37,kWh,$0.00,
Electric usage,1/21/2025,1:00,1:59,123.23,kWh,$0.00,
Electric usage,1/21/2025,2:00,2:59,120.38,kWh,$0.00,
Electric usage,1/21/2025,3:00,3:59,117.15,kWh,$0.00,
Electric usage,1/21/2025,4:00,4:59,123.50,kWh,$0.00,
Electric usage,1/21/2025,5:00,5:59,134.16,kWh,$0.00,
Electric usage,1/21/2025,6:00,6:59,270.41,kWh,$0.00,
Electric usage,1/21/2025,7:00,7:59,377.77,kWh,$0.00,
Electric usage,1/21/2025,8:00,8:59,380.93,kWh,$0.00,
Electric usage,1/21/2025,9:00,9:59,375.80,kWh,$0.00,
Electric usage,1/21/2025,10:00,10:59,376.04,kWh,$0.00,
Electric usage,1/21/2025,11:00,11:59,381.86,kWh,$0.00,
Electric usage,1/21/2025,12:00,12:59,382.26,kWh,$0.00,
Electric usage,1/21/2025,13:00,13:59,380.11,kWh,$0.00,
Electric usage,1/21/2025,14:00,14:59,380.49,kWh,$0.00,
Electric usage,1/21/2025,15:00,15:59,383.23,kWh,$0.00,
Electric usage,1/21/2025,16:00,16:59,376.77,kWh,$0.00,
Electric usage,1/21/2025,17:00,17:59,369.94,kWh,$0.00,
Electric usage,1/21/2025,18:00,18:59,230.83,kWh,$0.00,
Electric usage,1/21/2025,19:00,19:59,122.16,kWh,$0.00,
Electric usage,1/21/2025,20:00,20:59,121.57,kWh,$0.00,
Electric usage,1/21/2025,21:00,21:59,119.69,kWh,$0.00,
Electric usage,1/21/2025,22:00,22:59,122.91,kWh,$0.00,
Electric usage,1/21/2025,23:00,23:59,120.70,kWh,$0.00,
Electric usage,1/22/2025,0:00,0:59,116.22,kWh,$0.00,
Electric usage,1/22/2025,1:00,1:59,121.44,kWh,$0.00,
Electric usage,1/22/2025,2:00,2:59,125.15,kWh,$0.00,
Electric usage,1/22/2025,3:00,3:59,119.61,kWh,$0.00,
Electric usage,1/22/2025,4:00,4:59,117.94,kWh,$0.00,
Electric usage,1/22/2025,5:00,5:59,130.03,kWh,$0.00,
Electric usage,1/22/2025,6:00,6:59,276.40,kWh,$0.00,
Electric usage,1/22/2025,7:00,7:59,380.29,kWh,$0.00,
Electric usage,1/22/2025,8:00,8:59,379.98,kWh,$0.00,
Electric usage,1/22/2025,9:00,9:59,383.85,kWh,$0.00,
Electric usage,1/22/2025,10:00,10:59,378.74,kWh,$0.00,
Electric usage,1/22/2025,11:00,11:59,383.08,kWh,$0.00,
Electric usage,1/22/2025,12:00,12:59,380.65,kWh,$0.00,
Electric usage,1/22/2025,13:00,13:59,381.51,kWh,$0.00,
Electric usage,1/22/2025,14:00,14:59,380.26,kWh,$0.00,
Electric usage,1/22/2025,15:00,15:59,379.64,kWh,$0.00,
Electric usage,1/22/2025,16:00,16:59,374.80,kWh,$0.00,
Electric usage,1/22/2025,17:00,17:59,374.08,kWh,$0.00,
Electric usage,1/22/2025,18:00,18:59,229.03,kWh,$0.00,
Electric usage,1/22/2025,19:00,19:59,119.91,kWh,$0.00,
Electric usage,1/22/2025,20:00,20:59,120.01,kWh,$0.00,
Electric usage,1/22/2025,21:00,21:59,120.20,kWh,$0.00,
Electric usage,1/22/2025,22:00,22:59,123.88,kWh,$0.00,
Electric usage,1/22/2025,23:00,23:59,117.82,kWh,$0.00,
Electric usage,1/23/2025,0:00,0:59,122.57,kWh,$0.00,
Electric usage,1/23/2025,1:00,1:59,119.88,kWh,$0.00,
Electric usage,1/23/2025,2:00,2:59,119.64,kWh,$0.00,
Electric usage,1/23/2025,3:00,3:59,125.30,kWh,$0.00,
Electric usage,1/23/2025,4:00,4:59,117.89,kWh,$0.00,
Electric usage,1/23/2025,5:00,5:59,133.36,kWh,$0.00,
Electric usage,1/23/2025,6:00,6:59,272.99,kWh,$0.00,
Electric usage,1/23/2025,7:00,7:59,381.46,kWh,$0.00,
Electric usage,1/23/2025,8:00,8:59,377.10,kWh,$0.00,
Electric usage,1/23/2025,9:00,9:59,377.35,kWh,$0.00,
Electric usage,1/23/2025,10:00,10:59,380.79,kWh,$0.00,
Electric usage,1/23/2025,11:00,11:59,378.60,kWh,$0.00,
Electric usage,1/23/2025,12:00,12:59,382.16,kWh,$0.00,
Electric usage,1/23/2025,13:00,13:59,379.03,kWh,$0.00,
Electric usage,1/23/2025,14:00,14:59,380.77,kWh,$0.00,
Electric usage,1/23/2025,15:00,15:59,382.10,kWh,$0.00,
Electric usage,1/23/2025,16:00,16:59,382.89,kWh,$0.00,
Electric usage,1/23/2025,17:00,17:59,363.98,kWh,$0.00,
Electric usage,1/23/2025,18:00,18:59,230.25,kWh,$0.00,
Electric usage,1/23/2025,19:00,19:59,123.43,kWh,$0.00,
Electric usage,1/23/2025,20:00,20:59,119.62,kWh,$0.00,
Electric usage,1/23/2025,21:00,21:59,119.53,kWh,$0.00,
Electric usage,1/23/2025,22:00,22:59,122.51,kWh,$0.00,
Electric usage,1/23/2025,23:00,23:59,123.58,kWh,$0.00,
Electric usage,1/24/2025,0:00,0:59,124.17,kWh,$0.00,
Electric usage,1/24/2025,1:00,1:59,122.50,kWh,$0.00,
Electric usage,1/24/2025,2:00,2:59,115.36,kWh,$0.00,
Electric usage,1/24/2025,3:00,3:59,123.83,kWh,$0.00,
Electric usage,1/24/2025,4:00,4:59,116.42,kWh,$0.00,
Electric usage,1/24/2025,5:00,5:59,130.95,kWh,$0.00,
Electric usage,1/24/2025,6:00,6:59,270.01,kWh,$0.00,
Electric usage,1/24/2025,7:00,7:59,378.12,kWh,$0.00,
Electric usage,1/24/2025,8:00,8:59,378.92,kWh,$0.00,
Electric usage,1/24/2025,9:00,9:59,380.99,kWh,$0.00,
Electric usage,1/24/2025,10:00,10:59,381.20,kWh,$0.00,
Electric usage,1/24/2025,11:00,11:59,379.88,kWh,$0.00,
Electric usage,1/24/2025,12:00,12:59,375.65,kWh,$0.00,
Electric usage,1/24/2025,13:00,13:59,383.36,kWh,$0.00,
Electric usage,1/24/2025,14:00,14:59,380.77,kWh,$0.00,
Electric usage,1/24/2025,15:00,15:59,375.99,kWh,$0.00,
Electric usage,1/24/2025,16:00,16:59,382.25,kWh,$0.00,
Electric usage,1/24/2025,17:00,17:59,365.02,kWh,$0.00,
Electric usage,1/24/2025,18:00,18:59,223.91,kWh,$0.00,
Electric usage,1/24/2025,19:00,19:59,122.48,kWh,$0.00,
Electric usage,1/24/2025,20:00,20:59,117.19,kWh,$0.00,
Electric usage,1/24/2025,21:00,21:59,119.93,kWh,$0.00,
Electric usage,1/24/2025,22:00,22:59,116.98,kWh,$0.00,
Electric usage,1/24/2025,23:00,23:59,120.39,kWh,$0.00,
Electric usage,1/25/2025,0:00,0:59,122.99,kWh,$0.00,
Electric usage,1/25/2025,1:00,1:59,119.24,kWh,$0.00,
Electric usage,1/25/2025,2:00,2:59,122.75,kWh,$0.00,
Electric usage,1/25/2025,3:00,3:59,123.20,kWh,$0.00,
Electric usage,1/25/2025,4:00,4:59,118.54,kWh,$0.00,
Electric usage,1/25/2025,5:00,5:59,117.24,kWh,$0.00,
Electric usage,1/25/2025,6:00,6:59,121.63,kWh,$0.00,
Electric usage,1/25/2025,7:00,7:59,126.26,kWh,$0.00,
Electric usage,1/25/2025,8:00,8:59,133.80,kWh,$0.00,
Electric usage,1/25/2025,9:00,9:59,138.13,kWh,$0.00,
Electric usage,1/25/2025,10:00,10:59,146.78,kWh,$0.00,
Electric usage,1/25/2025,11:00,11:59,149.68,kWh,$0.00,
Electric usage,1/25/2025,12:00,12:59,160.14,kWh,$0.00,
Electric usage,1/25/2025,13:00,13:59,159.28,kWh,$0.00,
Electric usage,1/25/2025,14:00,14:59,155.64,kWh,$0.00,
Electric usage,1/25/2025,15:00,15:59,145.67,kWh,$0.00,
Electric usage,1/25/2025,16:00,16:59,145.61,kWh,$0.00,
Electric usage,1/25/2025,17:00,17:59,136.97,kWh,$0.00,
Electric usage,1/25/2025,18:00,18:59,128.16,kWh,$0.00,
Electric usage,1/25/2025,19:00,19:59,126.17,kWh,$0.00,
Electric usage,1/25/2025,20:00,20:59,126.82,kWh,$0.00,
Electric usage,1/25/2025,21:00,21:59,119.24,kWh,$0.00,
Electric usage,1/25/2025,22:00,22:59,118.23,kWh,$0.00,
Electric usage,1/25/2025,23:00,23:59,124.85,kWh,$0.00,
Electric usage,1/26/2025,0:00,0:59,124.90,kWh,$0.00,
Electric usage,1/26/2025,1:00,1:59,122.29,kWh,$0.00,
Electric usage,1/26/2025,2:00,2:59,119.77,kWh,$0.00,
Electric usage,1/26/2025,3:00,3:59,125.27,kWh,$0.00,
Electric usage,1/26/2025,4:00,4:59,120.30,kWh,$0.00,
Electric usage,1/26/2025,5:00,5:59,126.66,kWh,$0.00,
Electric usage,1/26/2025,6:00,6:59,120.93,kWh,$0.00,
Electric usage,1/26/2025,7:00,7:59,125.58,kWh,$0.00,
Electric usage,1/26/2025,8:00,8:59,133.87,kWh,$0.00,
Electric usage,1/26/2025,9:00,9:59,142.88,kWh,$0.00,
Electric usage,1/26/2025,10:00,10:59,148.32,kWh,$0.00,
Electric usage,1/26/2025,11:00,11:59,152.41,kWh,$0.00,
Electric usage,1/26/2025,12:00,12:59,158.77,kWh,$0.00,
Electric usage,1/26/2025,13:00,13:59,158.59,kWh,$0.00,
Electric usage,1/26/2025,14:00,14:59,154.78,kWh,$0.00,
Electric usage,1/26/2025,15:00,15:59,147.37,kWh,$0.00,
Electric usage,1/26/2025,16:00,16:59,138.00,kWh,$0.00,
Electric usage,1/26/2025,17:00,17:59,131.29,kWh,$0.00,
Electric usage,1/26/2025,18:00,18:59,126.68,kWh,$0.00,
Electric usage,1/26/2025,19:00,19:59,126.78,kWh,$0.00,
Electric usage,1/26/2025,20:00,20:59,124.10,kWh,$0.00,
Electric usage,1/26/2025,21:00,21:59,120.07,kWh,$0.00,
Electric usage,1/26/2025,22:00,22:59,117.90,kWh,$0.00,
Electric usage,1/26/2025,23:00,23:59,121.56,kWh,$0.00,
Electric usage,1/27/2025,0:00,0:59,122.58,kWh,$0.00,
Electric usage,1/27/2025,1:00,1:59,113.69,kWh,$0.00,
Electric usage,1/27/2025,2:00,2:59,121.12,kWh,$0.00,
Electric usage,1/27/2025,3:00,3:59,119.04,kWh,$0.00,
Electric usage,1/27/2025,4:00,4:59,122.79,kWh,$0.00,
Electric usage,1/27/2025,5:00,5:59,128.78,kWh,$0.00,
Electric usage,1/27/2025,6:00,6:59,272.49,kWh,$0.00,
Electric usage,1/27/2025,7:00,7:59,375.78,kWh,$0.00,
Electric usage,1/27/2025,8:00,8:59,382.31,kWh,$0.00,
Electric usage,1/27/2025,9:00,9:59,381.62,kWh,$0.00,
Electric usage,1/27/2025,10:00,10:59,388.01,kWh,$0.00,
Electric usage,1/27/2025,11:00,11:59,380.77,kWh,$0.00,
Electric usage,1/27/2025,12:00,12:59,382.48,kWh,$0.00,
Electric usage,1/27/2025,13:00,13:59,380.97,kWh,$0.00,
Electric usage,1/27/2025,14:00,14:59,380.50,kWh,$0.00,
Electric usage,1/27/2025,15:00,15:59,383.04,kWh,$0.00,
Electric usage,1/27/2025,16:00,16:59,383.39,kWh,$0.00,
Electric usage,1/27/2025,17:00,17:59,367.64,kWh,$0.00,
Electric usage,1/27/2025,18:00,18:59,230.59,kWh,$0.00,
Electric usage,1/27/2025,19:00,19:59,117.85,kWh,$0.00,
Electric usage,1/27/2025,20:00,20:59,119.42,kWh,$0.00,
Electric usage,1/27/2025,21:00,21:59,123.59,kWh,$0.00,
Electric usage,1/27/2025,22:00,22:59,117.31,kWh,$0.00,
Electric usage,1/27/2025,23:00,23:59,123.03,kWh,$0.00,
Electric usage,1/28/2025,0:00,0:59,115.12,kWh,$0.00,
Electric usage,1/28/2025,1:00,1:59,120.47,kWh,$0.00,
Electric usage,1/28/2025,2:00,2:59,120.79,kWh,$0.00,
Electric usage,1/28/2025,3:00,3:59,123.44,kWh,$0.00,
Electric usage,1/28/2025,4:00,4:59,121.71,kWh,$0.00,
Electric usage,1/28/2025,5:00,5:59,126.94,kWh,$0.00,
Electric usage,1/28/2025,6:00,6:59,268.87,kWh,$0.00,
Electric usage,1/28/2025,7:00,7:59,385.64,kWh,$0.00,
Electric usage,1/28/2025,8:00,8:59,377.40,kWh,$0.00,
Electric usage,1/28/2025,9:00,9:59,383.25,kWh,$0.00,
Electric usage,1/28/2025,10:00,10:59,380.06,kWh,$0.00,
Electric usage,1/28/2025,11:00,11:59,383.29,kWh,$0.00,
Electric usage,1/28/2025,12:00,12:59,374.48,kWh,$0.00,
Electric usage,1/28/2025,13:00,13:59,380.19,kWh,$0.00,
Electric usage,1/28/2025,14:00,14:59,381.45,kWh,$0.00,
Electric usage,1/28/2025,15:00,15:59,380.91,kWh,$0.00,
Electric usage,1/28/2025,16:00,16:59,380.48,kWh,$0.00,
Electric usage,1/28/2025,17:00,17:59,367.17,kWh,$0.00,
Electric usage,1/28/2025,18:00,18:59,230.29,kWh,$0.00,
Electric usage,1/28/2025,19:00,19:59,120.31,kWh,$0.00,
Electric usage,1/28/2025,20:00,20:59,116.49,kWh,$0.00,
Electric usage,1/28/2025,21:00,21:59,114.57,kWh,$0.00,
Electric usage,1/28/2025,22:00,22:59,124.02,kWh,$0.00,
Electric usage,1/28/2025,23:00,23:59,117.73,kWh,$0.00,
Electric usage,1/29/2025,0:00,0:59,117.96,kWh,$0.00,
Electric usage,1/29/2025,1:00,1:59,122.69,kWh,$0.00,
Electric usage,1/29/2025,2:00,2:59,119.31,kWh,$0.00,
Electric usage,1/29/2025,3:00,3:59,119.22,kWh,$0.00,
Electric usage,1/29/2025,4:00,4:59,120.83,kWh,$0.00,
Electric usage,1/29/2025,5:00,5:59,132.61,kWh,$0.00,
Electric usage,1/29/2025,6:00,6:59,270.50,kWh,$0.00,
Electric usage,1/29/2025,7:00,7:59,380.44,kWh,$0.00,
Electric usage,1/29/2025,8:00,8:59,383.24,kWh,$0.00,
Electric usage,1/29/2025,9:00,9:59,381.69,kWh,$0.00,
Electric usage,1/29/2025,10:00,10:59,380.87,kWh,$0.00,
Electric usage,1/29/2025,11:00,11:59,379.63,kWh,$0.00,
Electric usage,1/29/2025,12:00,12:59,384.66,kWh,$0.00,
Electric usage,1/29/2025,13:00,13:59,376.69,kWh,$0.00,
Electric usage,1/29/2025,14:00,14:59,381.81,kWh,$0.00,
Electric usage,1/29/2025,15:00,15:59,378.34,kWh,$0.00,
Electric usage,1/29/2025,16:00,16:59,377.41,kWh,$0.00,
Electric usage,1/29/2025,17:00,17:59,367.66,kWh,$0.00,
Electric usage,1/29/2025,18:00,18:59,228.10,kWh,$0.00,
Electric usage,1/29/2025,19:00,19:59,116.98,kWh,$0.00,
Electric usage,1/29/2025,20:00,20:59,120.69,kWh,$0.00,
Electric usage,1/29/2025,21:00,21:59,115.36,kWh,$0.00,
Electric usage,1/29/2025,22:00,22:59,120.07,kWh,$0.00,
Electric usage,1/29/2025,23:00,23:59,116.03,kWh,$0.00,
Electric usage,1/30/2025,0:00,0:59,121.71,kWh,$0.00,
Electric usage,1/30/2025,1:00,1:59,116.57,kWh,$0.00,
Electric usage,1/30/2025,2:00,2:59,120.95,kWh,$0.00,
Electric usage,1/30/2025,3:00,3:59,116.53,kWh,$0.00,
Electric usage,1/30/2025,4:00,4:59,123.99,kWh,$0.00,
Electric usage,1/30/2025,5:00,5:59,133.01,kWh,$0.00,
Electric usage,1/30/2025,6:00,6:59,267.55,kWh,$0.00,
Electric usage,1/30/2025,7:00,7:59,375.62,kWh,$0.00,
Electric usage,1/30/2025,8:00,8:59,375.91,kWh,$0.00,
Electric usage,1/30/2025,9:00,9:59,378.95,kWh,$0.00,
Electric usage,1/30/2025,10:00,10:59,380.07,kWh,$0.00,
Electric usage,1/30/2025,11:00,11:59,379.67,kWh,$0.00,
Electric usage,1/30/2025,12:00,12:59,379.68,kWh,$0.00,
Electric usage,1/30/2025,13:00,13:59,379.19,kWh,$0.00,
Electric usage,1/30/2025,14:00,14:59,381.94,kWh,$0.00,
Electric usage,1/30/2025,15:00,15:59,379.26,kWh,$0.00,
Electric usage,1/30/2025,16:00,16:59,379.11,kWh,$0.00,
Electric usage,1/30/2025,17:00,17:59,368.17,kWh,$0.00,
Electric usage,1/30/2025,18:00,18:59,231.65,kWh,$0.00,
Electric usage,1/30/2025,19:00,19:59,121.51,kWh,$0.00,
Electric usage,1/30/2025,20:00,20:59,117.70,kWh,$0.00,
Electric usage,1/30/2025,21:00,21:59,116.55,kWh,$0.00,
Electric usage,1/30/2025,22:00,22:59,121.95,kWh,$0.00,
Electric usage,1/30/2025,23:00,23:59,118.89,kWh,$0.00,
Electric usage,1/31/2025,0:00,0:59,121.98,kWh,$0.00,
Electric usage,1/31/2025,1:00,1:59,116.62,kWh,$0.00,
Electric usage,1/31/2025,2:00,2:59,119.00,kWh,$0.00,
Electric usage,1/31/2025,3:00,3:59,120.09,kWh,$0.00,
Electric usage,1/31/2025,4:00,4:59,116.21,kWh,$0.00,
Electric usage,1/31/2025,5:00,5:59,131.95,kWh,$0.00,
Electric usage,1/31/2025,6:00,6:59,268.32,kWh,$0.00,
Electric usage,1/31/2025,7:00,7:59,382.96,kWh,$0.00,
Electric usage,1/31/2025,8:00,8:59,380.67,kWh,$0.00,
Electric usage,1/31/2025,9:00,9:59,384.32,kWh,$0.00,
Electric usage,1/31/2025,10:00,10:59,376.52,kWh,$0.00,
Electric usage,1/31/2025,11:00,11:59,375.08,kWh,$0.00,
Electric usage,1/31/2025,12:00,12:59,382.96,kWh,$0.00,
Electric usage,1/31/2025,13:00,13:59,382.10,kWh,$0.00,
Electric usage,1/31/2025,14:00,14:59,379.32,kWh,$0.00,
Electric usage,1/31/2025,15:00,15:59,380.16,kWh,$0.00,
Electric usage,1/31/2025,16:00,16:59,379.29,kWh,$0.00,
Electric usage,1/31/2025,17:00,17:59,367.26,kWh,$0.00,
Electric usage,1/31/2025,18:00,18:59,229.50,kWh,$0.00,
Electric usage,1/31/2025,19:00,19:59,116.79,kWh,$0.00,
Electric usage,1/31/2025,20:00,20:59,125.26,kWh,$0.00,
Electric usage,1/31/2025,21:00,21:59,122.40,kWh,$0.00,
Electric usage,1/31/2025,22:00,22:59,120.90,kWh,$0.00,
Electric usage,1/31/2025,23:00,23:59,116.01,kWh,$0.00,
Electric usage,2/1/2025,0:00,0:59,120.50,kWh,$0.00,
Electric usage,2/1/2025,1:00,1:59,122.11,kWh,$0.00,
Electric usage,2/1/2025,2:00,2:59,115.77,kWh,$0.00,
Electric usage,2/1/2025,3:00,3:59,120.46,kWh,$0.00,
Electric usage,2/1/2025,4:00,4:59,115.58,kWh,$0.00,
Electric usage,2/1/2025,5:00,5:59,124.67,kWh,$0.00,
Electric usage,2/1/2025,6:00,6:59,123.10,kWh,$0.00,
Electric usage,2/1/2025,7:00,7:59,127.38,kWh,$0.00,
Electric usage,2/1/2025,8:00,8:59,133.29,kWh,$0.00,
Electric usage,2/1/2025,9:00,9:59,142.44,kWh,$0.00,
Electric usage,2/1/2025,10:00,10:59,143.27,kWh,$0.00,
Electric usage,2/1/2025,11:00,11:59,160.32,kWh,$0.00,
Electric usage,2/1/2025,12:00,12:59,157.05,kWh,$0.00,
Electric usage,2/1/2025,13:00,13:59,160.88,kWh,$0.00,
Electric usage,2/1/2025,14:00,14:59,153.79,kWh,$0.00,
Electric usage,2/1/2025,15:00,15:59,150.91,kWh,$0.00,
Electric usage,2/1/2025,16:00,16:59,141.40,kWh,$0.00,
Electric usage,2/1/2025,17:00,17:59,133.64,kWh,$0.00,
Electric usage,2/1/2025,18:00,18:59,133.39,kWh,$0.00,
Electric usage,2/1/2025,19:00,19:59,121.39,kWh,$0.00,
Electric usage,2/1/2025,20:00,20:59,118.15,kWh,$0.00,
Electric usage,2/1/2025,21:00,21:59,116.50,kWh,$0.00,
Electric usage,2/1/2025,22:00,22:59,119.88,kWh,$0.00,
Electric usage,2/1/2025,23:00,23:59,118.68,kWh,$0.00,
Electric usage,2/2/2025,0:00,0:59,118.99,kWh,$0.00,
Electric usage,2/2/2025,1:00,1:59,122.84,kWh,$0.00,
Electric usage,2/2/2025,2:00,2:59,124.00,kWh,$0.00,
Electric usage,2/2/2025,3:00,3:59,120.72,kWh,$0.00,
Electric usage,2/2/2025,4:00,4:59,115.90,kWh,$0.00,
Electric usage,2/2/2025,5:00,5:59,122.71,kWh,$0.00,
Electric usage,2/2/2025,6:00,6:59,126.39,kWh,$0.00,
Electric usage,2/2/2025,7:00,7:59,125.22,kWh,$0.00,
Electric usage,2/2/2025,8:00,8:59,128.88,kWh,$0.00,
Electric usage,2/2/2025,9:00,9:59,137.55,kWh,$0.00,
Electric usage,2/2/2025,10:00,10:59,147.16,kWh,$0.00,
Electric usage,2/2/2025,11:00,11:59,151.77,kWh,$0.00,
Electric usage,2/2/2025,12:00,12:59,164.50,kWh,$0.00,
Electric usage,2/2/2025,13:00,13:59,154.68,kWh,$0.00,
Electric usage,2/2/2025,14:00,14:59,158.13,kWh,$0.00,
Electric usage,2/2/2025,15:00,15:59,151.03,kWh,$0.00,
Electric usage,2/2/2025,16:00,16:59,138.55,kWh,$0.00,
Electric usage,2/2/2025,17:00,17:59,138.51,kWh,$0.00,
Electric usage,2/2/2025,18:00,18:59,125.05,kWh,$0.00,
Electric usage,2/2/2025,19:00,19:59,122.87,kWh,$0.00,
Electric usage,2/2/2025,20:00,20:59,118.22,kWh,$0.00,
Electric usage,2/2/2025,21:00,21:59,122.96,kWh,$0.00,
Electric usage,2/2/2025,22:00,22:59,126.37,kWh,$0.00,
Electric usage,2/2/2025,23:00,23:59,125.88,kWh,$0.00,
Electric usage,2/3/2025,0:00,0:59,124.55,kWh,$0.00,
Electric usage,2/3/2025,1:00,1:59,117.19,kWh,$0.00,
